Age,Education,Marital Status,Parental_Status,Children,Income,Total_Spending,Days_as_Customer,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,Web,Catalog,Store,Discount Purchases,Total_Promo,NumWebVisitsMonth
66,3,1,1,2,28520.0,43,4782,55,11,0,10,0,2,20,1,1,2,1,0,6
71,2,0,1,1,62535.0,398,4878,13,163,48,90,0,45,52,3,2,8,1,0,3
49,3,0,1,1,36273.0,76,4476,80,29,3,30,3,2,9,3,0,3,2,0,6
62,2,1,1,2,63404.0,902,4425,97,734,26,70,11,44,17,6,3,4,2,1,4
45,1,1,1,1,75774.0,823,4546,27,340,21,134,120,14,56,7,5,8,1,0,4
50,2,1,1,1,78416.0,1179,4404,99,453,38,279,120,38,126,7,7,10,2,0,3
52,2,1,1,1,75702.0,1921,5025,87,1073,0,556,120,37,37,10,5,13,1,1,6
75,3,1,1,2,59385.0,185,4829,85,135,0,10,0,4,36,3,1,4,2,0,5
60,2,0,1,2,37070.0,433,4868,30,231,7,137,4,15,39,5,1,8,9,0,7
75,2,1,1,2,44689.0,34,4308,82,18,0,5,0,0,11,1,1,2,2,1,7
68,2,1,1,1,53977.0,907,4729,21,620,16,165,0,24,82,5,5,12,5,0,5
60,4,0,1,2,7144.0,416,4754,92,81,4,33,5,2,126,23,1,1,0,0,0
62,2,0,1,2,18701.0,44,4851,95,12,4,2,10,6,10,2,0,4,4,0,5
70,2,1,0,0,90369.0,1588,4464,2,292,51,556,120,23,17,4,6,6,1,0,1
52,4,0,0,0,63159.0,1797,5181,74,965,34,556,89,81,37,3,5,8,1,1,3
60,2,1,1,2,37758.0,40,5212,49,27,2,10,0,0,1,1,0,3,2,0,8
63,4,0,1,1,46757.0,1143,4992,71,777,30,163,0,51,122,4,4,7,6,0,9
57,3,1,0,0,79734.0,914,4403,72,572,8,232,23,62,17,4,3,6,1,1,1
34,2,1,0,0,63207.0,1502,4927,68,438,81,556,91,81,70,2,3,6,1,1,7
72,2,0,1,1,72071.0,1338,4902,4,531,69,300,120,81,126,5,4,8,3,0,2
43,4,1,1,1,21840.0,27,4745,80,17,0,9,0,0,1,1,0,3,1,0,9
44,1,1,1,1,58582.0,763,4676,15,402,35,106,101,77,42,9,2,9,2,1,5
75,2,0,0,0,72282.0,1331,4747,70,503,27,419,90,81,126,5,7,9,1,0,7
70,2,1,1,2,50387.0,525,4704,91,369,9,87,12,14,34,6,2,8,3,0,5
65,4,1,1,2,32583.0,9,4416,10,5,0,3,0,0,1,1,0,2,1,0,7
64,2,1,1,1,62568.0,953,4397,99,362,17,398,80,35,61,5,3,5,3,1,4
55,3,0,1,2,44635.0,68,4633,25,56,0,9,0,0,3,2,0,3,2,0,7
55,3,0,1,2,33316.0,131,4847,34,79,1,31,4,4,12,2,1,4,3,0,6
58,2,1,1,1,63967.0,882,4696,57,387,81,141,73,35,126,4,4,12,3,0,2
48,1,1,0,0,52513.0,1149,5213,84,367,17,241,104,81,126,9,5,9,2,0,7
57,2,1,1,1,25293.0,37,4689,51,15,0,11,0,2,9,1,1,2,1,0,8
61,4,0,1,1,54111.0,388,4710,97,267,6,54,8,3,50,5,2,6,2,0,5
40,2,1,0,0,78394.0,1428,4901,13,298,27,556,120,24,126,4,6,5,1,0,2
68,3,1,0,0,80739.0,1633,4804,92,674,81,556,39,0,92,3,11,9,1,0,1
51,3,1,1,1,22669.0,173,4805,30,16,14,36,37,22,48,4,1,2,3,0,9
39,2,0,1,1,29236.0,99,4725,30,37,4,24,16,9,9,4,0,3,2,0,9
67,2,1,1,1,44911.0,215,4873,11,159,0,22,2,1,31,4,1,4,3,0,7
64,4,1,1,1,54693.0,929,4899,72,686,17,142,23,26,35,6,4,13,8,0,6
52,2,1,1,1,48186.0,219,4503,39,97,3,66,12,7,34,4,1,4,3,0,7
49,2,1,1,2,54809.0,174,4634,0,63,6,57,13,13,22,2,1,5,4,0,4
48,2,1,1,2,41580.0,92,5027,15,56,5,24,4,0,3,2,1,3,3,0,5
56,4,1,0,0,80336.0,1052,4695,12,209,19,456,120,81,66,2,9,13,1,0,1
69,2,1,1,1,47743.0,275,4866,56,198,2,43,0,12,20,4,1,6,3,1,6
71,1,1,1,1,62972.0,587,5245,39,313,15,47,20,0,126,7,4,3,2,0,6
72,4,0,1,1,57333.0,1662,5047,55,941,14,397,76,58,126,8,5,9,11,0,6
44,4,1,1,1,32313.0,159,4641,60,86,4,56,2,4,7,4,0,4,3,0,9
73,3,0,0,0,84953.0,1024,4882,73,167,48,556,63,72,72,3,10,4,1,3,2
58,3,0,1,1,27071.0,35,4469,90,8,3,19,0,2,3,2,0,3,2,0,6
69,3,1,0,0,68148.0,1042,4704,86,389,66,408,37,57,85,4,4,6,1,0,2
61,3,1,1,2,65735.0,395,4754,37,239,7,119,4,15,11,6,2,6,5,0,7
51,4,1,0,0,86836.0,557,4969,7,179,21,273,0,21,63,6,10,6,1,3,5
63,4,1,1,2,4023.0,9,4408,29,5,0,1,1,1,1,0,0,0,15,0,19
36,2,1,0,0,30093.0,69,4728,19,2,6,28,13,4,16,2,0,3,1,0,7
60,4,1,1,1,57705.0,486,4277,14,383,0,53,6,4,40,8,1,6,3,0,6
38,2,0,1,1,25008.0,34,4549,72,2,8,8,6,1,9,1,0,3,2,0,8
31,1,0,0,0,83257.0,1365,5051,56,536,27,556,38,81,67,5,10,12,1,2,6
51,2,1,1,1,22280.0,13,4808,85,2,1,4,3,1,2,1,0,2,1,0,8
48,4,1,0,0,72159.0,1401,5010,62,322,53,556,34,40,53,4,6,10,1,0,2
65,2,1,0,0,64260.0,1574,4642,1,539,81,556,20,0,30,4,5,4,1,0,3
42,4,0,0,0,82733.0,1323,4665,28,712,50,420,65,38,38,8,4,7,1,0,4
55,3,0,1,1,74290.0,1217,4605,70,1121,0,72,0,12,12,10,8,10,4,2,6
75,3,0,1,3,58217.0,103,4991,84,68,1,13,3,5,13,2,0,4,1,0,6
50,3,1,0,0,21024.0,84,4850,89,36,4,18,6,2,18,2,0,4,1,0,7
54,4,1,0,0,70116.0,1536,4921,73,707,44,556,95,58,29,2,8,12,1,0,1
41,2,1,1,1,54006.0,581,5051,42,174,77,203,6,24,97,8,1,7,2,0,7
60,4,1,1,1,69063.0,928,5120,16,666,35,124,69,8,26,5,3,5,1,0,3
51,1,0,0,0,11448.0,14,4598,16,0,0,0,6,2,6,1,0,2,1,0,6
47,2,0,1,1,61825.0,424,4758,56,162,50,100,55,30,27,4,2,8,1,0,4
55,2,1,1,1,70886.0,960,4660,65,407,70,239,103,81,53,5,4,4,1,0,2
44,2,1,0,0,69109.0,1555,5058,10,823,25,459,120,29,95,6,6,7,1,1,4
53,2,0,1,2,60208.0,656,5121,13,488,23,71,15,0,59,8,3,7,11,1,7
58,3,1,1,2,32889.0,55,4787,78,28,0,13,4,2,8,2,1,3,3,0,5
42,2,0,1,1,34738.0,20,4273,51,3,2,10,3,0,2,1,0,3,1,0,6
55,3,1,1,1,30538.0,367,5303,27,284,0,52,8,3,20,9,0,4,4,0,10
49,1,1,0,0,82326.0,2257,4306,30,938,81,556,120,81,126,5,10,6,1,3,2
59,4,0,1,1,26642.0,42,4579,71,13,2,15,2,2,8,2,0,3,2,0,6
62,2,0,1,1,69932.0,1049,4607,97,412,81,153,120,81,57,7,6,11,2,0,4
54,2,0,1,2,44503.0,48,4476,83,31,1,8,0,0,8,2,0,3,2,0,6
78,4,0,1,1,60200.0,685,4915,3,502,19,132,0,6,26,6,2,11,6,0,6
74,2,0,1,1,49638.0,39,4473,71,18,10,3,3,5,0,1,0,3,1,0,2
39,1,0,0,0,23830.0,43,4399,3,1,8,6,4,8,16,1,0,3,1,0,7
67,3,0,0,0,33051.0,835,5084,15,100,71,243,108,81,126,9,1,8,3,0,9
68,2,1,0,0,72905.0,1515,4561,52,407,81,445,120,81,126,3,7,9,1,1,1
75,4,1,1,1,69702.0,1039,4897,8,664,9,240,50,19,57,7,7,10,2,0,4
51,2,0,1,1,70300.0,1596,4751,89,1045,61,338,60,46,46,5,5,13,3,0,8
42,4,1,0,0,70643.0,1828,5024,66,1218,81,304,23,81,33,5,8,4,1,0,6
57,4,1,1,1,30396.0,34,4462,22,15,0,6,0,1,12,1,1,2,2,1,7
58,4,0,1,1,50616.0,149,4474,56,128,0,16,0,1,4,4,0,4,2,0,7
57,3,0,1,1,62772.0,946,4808,74,581,49,157,43,8,108,5,6,11,1,1,2
41,4,0,0,0,30298.0,28,4443,48,6,3,12,6,1,0,1,1,3,1,0,3
42,2,0,1,1,52413.0,450,5242,67,185,8,133,56,56,12,7,1,7,2,0,7
69,4,1,1,2,44155.0,46,4563,24,22,1,9,0,0,14,1,1,2,1,0,4
55,4,0,0,0,86979.0,1702,4755,67,584,81,556,65,81,35,5,5,5,1,1,2
51,2,1,1,2,76532.0,820,4695,38,355,30,177,90,81,30,9,5,7,4,0,5
44,2,1,1,1,42081.0,382,4890,86,175,10,110,54,6,27,6,3,4,2,1,6
38,4,1,0,0,67546.0,2126,5069,90,864,81,556,120,38,126,4,10,5,1,0,3
37,3,1,0,0,88420.0,2069,4546,87,957,81,556,99,81,126,4,7,8,1,3,1
41,2,1,1,1,31158.0,72,4920,62,25,6,16,20,0,5,2,0,3,2,0,8
58,2,0,1,1,61671.0,732,4517,23,641,7,56,0,0,28,10,4,6,8,2,8
52,2,0,0,0,69719.0,801,4436,99,273,81,208,120,14,43,2,3,5,1,0,1
77,2,0,1,1,49160.0,236,4654,29,122,21,43,25,10,15,3,1,6,2,0,6
48,0,1,1,1,24882.0,80,5060,52,1,4,10,29,0,36,1,1,2,1,1,6
72,4,0,0,0,90933.0,1685,4492,90,1020,31,430,62,63,79,4,6,4,1,1,1
81,4,0,0,0,113734.0,277,4434,9,6,2,3,1,81,3,27,0,0,0,0,1
76,4,1,1,1,59292.0,507,4783,71,378,14,68,19,14,14,3,5,8,2,0,3
62,4,1,1,2,45759.0,68,4893,13,42,1,18,3,0,4,2,0,3,2,0,7
43,2,0,0,0,22148.0,49,4479,16,15,5,14,0,4,11,1,0,3,1,0,7
39,3,1,0,0,73395.0,397,4505,94,272,7,80,20,7,11,4,4,6,1,0,2
55,2,0,1,1,29819.0,39,4650,77,9,1,24,2,1,2,3,0,3,3,0,6
58,2,1,1,1,45688.0,306,4557,20,279,0,18,0,0,9,3,1,8,2,1,4
72,2,1,0,0,62820.0,976,4638,51,398,61,265,120,61,53,3,4,6,1,0,1
55,4,1,1,1,60491.0,1028,4787,81,637,47,237,12,19,76,6,11,7,4,0,5
40,2,1,1,1,33235.0,70,4460,71,45,0,16,2,1,6,3,0,3,1,0,7
67,2,1,0,0,35701.0,46,4869,36,21,1,9,7,3,5,1,0,3,1,0,6
46,3,1,1,1,31535.0,51,4678,95,15,4,13,0,0,19,1,1,2,1,1,7
66,1,1,0,0,92556.0,1263,4472,32,493,81,352,120,23,28,3,5,13,0,0,0
56,2,0,1,1,67384.0,1490,5028,32,957,40,175,120,53,107,7,8,5,2,1,5
55,3,1,0,0,80573.0,1564,5025,85,829,81,430,60,81,15,4,6,13,1,0,2
59,2,1,1,1,77870.0,1815,5078,93,1017,50,500,65,50,126,5,5,5,3,2,8
63,4,0,1,1,52278.0,1198,4922,24,953,0,71,0,0,126,10,5,10,6,0,8
58,2,0,1,1,57107.0,416,5076,44,159,0,120,0,0,126,4,4,8,7,2,8
36,2,1,0,0,18929.0,85,4900,15,32,0,8,23,4,18,1,0,4,1,0,6
45,4,0,1,1,36038.0,47,4796,82,23,0,15,0,2,7,3,0,3,2,0,6
50,2,0,0,0,20180.0,137,4896,27,18,42,24,15,20,18,2,1,4,1,0,7
61,4,1,1,2,34230.0,21,4952,72,15,0,4,0,0,2,1,0,2,1,0,7
49,1,0,1,1,31878.0,70,4409,7,23,4,5,10,5,23,1,0,4,1,0,3
54,1,1,1,1,70932.0,909,4563,57,200,81,100,46,81,126,6,2,12,2,0,3
70,2,0,0,0,91249.0,1676,5019,84,1225,27,119,71,81,27,7,9,6,0,4,4
83,3,0,0,0,77598.0,1735,4937,53,1193,33,281,120,66,33,7,5,13,1,1,3
67,2,0,1,2,80982.0,1191,4734,48,505,81,401,104,22,22,11,5,11,3,0,5
49,3,1,1,1,22701.0,24,4818,2,2,4,9,0,4,5,1,0,3,1,0,5
57,4,1,1,1,55212.0,1182,4985,65,1103,0,45,0,0,34,4,2,11,3,2,8
56,2,1,0,0,70617.0,1280,4773,45,353,61,556,40,46,27,3,3,7,1,0,2
69,2,0,0,0,64849.0,1336,4995,42,652,48,350,94,81,108,9,3,6,1,0,5
61,3,1,1,2,62694.0,749,4779,29,379,6,157,25,81,91,9,3,7,5,0,7
52,4,1,1,2,61917.0,91,4623,83,46,4,36,2,2,1,2,0,4,1,0,5
79,4,1,1,1,67472.0,414,4676,93,162,31,127,8,17,69,4,2,7,2,0,3
44,3,1,1,1,21059.0,44,4400,40,8,3,19,3,3,8,3,0,3,3,0,6
58,3,1,1,2,29543.0,63,4578,47,17,3,18,3,4,18,3,1,2,2,0,7
75,2,1,1,1,75903.0,901,4731,50,340,81,185,120,38,100,6,6,9,2,0,3
51,1,1,1,2,34984.0,38,5152,40,8,4,15,3,5,3,1,0,3,2,0,7
70,4,0,1,1,54998.0,455,4671,3,154,22,202,39,30,8,4,2,9,5,0,4
77,4,0,1,1,54356.0,775,4989,62,710,15,30,20,0,0,11,2,8,3,0,8
67,3,1,1,1,34242.0,15,4500,25,8,2,4,0,0,1,0,0,3,1,0,5
53,2,1,1,1,25410.0,38,4704,48,2,2,4,13,13,4,1,0,4,1,0,4
42,4,1,0,0,73356.0,1512,4429,56,1050,14,322,0,14,112,5,11,5,1,3,2
76,2,1,1,1,28320.0,43,4933,68,19,1,14,3,2,4,1,0,3,1,0,8
49,2,0,1,1,23763.0,42,5123,64,22,0,6,6,2,6,1,0,3,1,0,7
42,2,1,0,0,72570.0,1089,4467,67,274,81,216,120,81,126,4,6,12,1,0,1
50,3,1,1,1,34529.0,162,5055,94,68,6,38,3,6,41,2,2,3,2,0,7
75,2,0,0,0,70792.0,1272,4794,82,344,45,556,104,11,114,3,4,10,2,0,3
44,2,1,0,0,63211.0,1173,5271,3,145,81,459,120,26,126,3,8,7,2,0,2
52,3,1,1,1,83891.0,816,4411,24,217,38,350,111,81,15,4,7,10,1,0,1
58,2,0,1,2,36065.0,74,4857,54,18,7,34,10,2,3,3,0,3,3,0,8
72,2,1,1,1,39898.0,134,4611,20,69,8,26,12,7,12,3,0,4,2,0,7
86,4,0,0,0,51141.0,157,4728,96,144,0,7,0,0,6,3,1,4,1,0,5
50,2,1,1,1,56939.0,561,4686,19,256,34,103,90,29,49,3,3,10,2,0,3
75,2,0,0,0,80872.0,1336,4243,60,483,72,556,94,12,108,4,4,10,1,0,1
50,4,1,0,0,72335.0,2092,5087,2,1225,81,556,28,21,0,10,4,8,1,0,8
62,4,0,0,0,61798.0,463,4620,13,338,4,89,11,8,13,4,2,9,1,0,4
76,4,0,0,0,76842.0,1130,4518,37,605,10,345,84,54,32,1,8,7,1,0,0
50,2,1,1,1,29478.0,20,4565,59,8,0,7,3,1,1,1,0,3,1,0,6
70,2,0,1,1,46998.0,377,5017,55,172,41,86,45,6,27,5,3,5,5,1,7
36,2,0,0,0,96843.0,1544,4834,60,448,71,556,40,17,17,6,11,10,1,1,2
76,4,0,1,2,56551.0,138,4396,48,67,4,32,17,2,16,2,1,4,3,0,4
61,3,1,1,1,70053.0,1012,4881,38,512,53,98,81,81,89,8,5,10,3,0,5
64,4,0,0,0,71670.0,1766,4697,8,1225,16,128,0,0,126,5,3,6,1,3,6
48,2,1,1,2,44359.0,45,4414,19,20,0,14,7,3,1,2,0,4,3,0,3
74,2,0,1,2,40887.0,161,4791,32,50,4,44,10,10,43,3,1,3,3,0,9
60,2,0,1,1,48877.0,144,4461,27,102,1,15,2,0,24,3,0,4,1,0,7
79,2,1,0,0,74485.0,1734,4711,58,499,81,556,120,49,49,6,7,12,1,0,3
54,2,1,1,1,64474.0,823,4652,59,381,35,172,56,81,93,8,2,10,2,0,5
63,2,1,1,1,77226.0,1138,4523,29,631,43,239,120,76,21,6,8,12,2,0,3
77,2,0,0,0,72643.0,1429,4889,60,526,80,553,120,81,53,3,10,7,1,1,2
48,3,1,0,0,85738.0,1371,4559,41,913,26,376,17,26,13,3,6,11,1,2,1
60,2,0,1,1,55686.0,982,4902,27,673,0,199,37,47,26,6,3,5,2,1,4
43,2,0,1,1,39062.0,44,4498,28,23,0,9,0,0,12,1,0,3,1,1,4
55,2,1,1,2,34600.0,318,4946,8,199,33,60,8,3,15,5,2,5,5,0,8
51,2,1,1,1,40794.0,434,4762,18,261,23,73,4,23,50,6,3,5,2,0,7
55,1,1,1,2,54690.0,198,4755,76,111,16,37,7,9,18,3,1,5,3,0,3
57,2,1,1,1,4428.0,359,4817,0,16,4,12,2,4,126,25,0,0,0,0,1
63,1,1,0,0,32632.0,576,5274,32,63,81,137,120,19,53,4,4,8,2,0,5
58,4,0,1,2,38236.0,88,4684,2,58,0,18,2,0,10,3,0,4,4,0,7
47,2,1,1,1,36781.0,63,4305,16,29,1,17,0,3,13,2,1,2,1,0,8
42,3,0,1,1,31385.0,27,5180,56,3,2,12,0,1,9,1,0,2,1,1,8
42,2,1,1,1,24570.0,193,4889,97,28,34,62,11,14,44,4,0,4,3,0,9
52,4,0,1,1,25509.0,101,5051,15,40,3,30,10,7,11,3,0,3,3,0,9
75,2,1,0,0,94642.0,2211,4246,35,879,81,556,106,81,126,5,7,9,0,2,1
64,3,1,1,1,58646.0,140,4668,3,62,1,44,6,5,22,2,1,4,1,0,4
51,2,0,1,2,53201.0,415,4611,49,280,7,81,20,0,27,6,3,5,8,0,7
69,2,1,1,1,21994.0,22,4954,4,9,0,6,3,1,3,0,0,3,1,0,5
48,2,1,1,2,57113.0,263,4794,45,182,4,33,0,2,42,4,1,5,6,0,7
35,2,1,0,0,51373.0,393,4774,37,83,2,101,64,26,117,3,5,3,1,0,4
40,2,1,1,1,23477.0,147,4653,39,38,15,54,3,8,29,3,0,4,3,0,8
70,2,1,1,1,58116.0,443,4479,38,228,19,130,4,11,51,3,3,8,2,0,2
63,4,0,0,0,72968.0,1958,4597,8,1092,37,556,120,37,55,5,5,8,1,1,3
55,3,1,1,1,39791.0,174,4860,89,85,15,27,13,13,21,3,1,4,2,0,7
79,3,0,0,0,91712.0,2217,4657,47,1225,24,556,94,29,48,9,7,11,0,1,3
68,2,0,1,1,94472.0,1691,4519,75,1017,33,417,108,81,16,5,5,5,1,2,5
66,2,1,1,2,13672.0,25,4840,86,6,2,9,2,1,5,1,0,3,2,0,8
46,1,1,0,0,96547.0,809,4439,4,448,21,125,52,81,62,7,6,8,0,3,2
51,2,1,0,0,79205.0,895,5071,73,504,23,117,120,28,44,6,5,4,1,1,4
51,4,1,1,1,56559.0,484,4953,46,226,22,133,41,31,31,4,3,8,3,0,4
53,4,1,1,1,32644.0,413,4931,38,239,3,141,0,7,23,7,1,6,4,1,8
46,1,0,1,1,67506.0,331,4550,73,90,38,67,33,36,67,4,1,6,1,0,3
56,2,0,1,1,24206.0,25,4732,66,7,2,8,3,2,3,1,0,3,1,0,6
59,4,0,1,1,28420.0,13,4589,36,4,2,5,2,0,0,1,0,2,1,0,6
56,2,1,1,1,22979.0,115,5152,29,16,17,19,20,21,22,3,2,2,3,0,8
60,2,0,0,0,33279.0,16,4242,29,10,3,3,0,0,0,0,0,3,1,0,3
54,3,0,1,2,46423.0,92,4686,6,68,0,16,0,0,8,2,0,4,3,0,7
49,2,1,1,1,30368.0,52,4755,97,35,0,13,2,0,2,2,0,3,2,0,8
56,2,1,1,1,63684.0,1464,4982,61,575,80,428,120,81,80,8,4,8,3,0,5
62,2,0,1,1,41638.0,441,4903,68,315,0,31,4,0,91,5,5,3,4,1,8
67,4,0,1,1,68805.0,283,4687,73,182,2,49,17,13,20,3,1,7,1,0,2
60,4,1,1,1,65814.0,747,4548,90,561,14,113,10,14,35,8,2,10,3,0,5
68,2,0,0,0,71964.0,1870,4807,81,587,51,556,120,34,86,5,6,5,1,0,3
40,2,0,1,1,39146.0,165,4902,1,94,1,33,13,12,12,4,0,4,3,0,8
49,2,1,0,0,96876.0,1941,4788,79,908,43,556,40,81,21,7,7,9,1,3,2
45,0,1,0,0,34445.0,839,4920,92,228,81,122,120,81,30,11,2,8,6,0,9
68,2,0,0,0,68281.0,1655,5123,31,995,81,417,42,48,41,2,9,13,1,0,5
51,1,1,1,2,37284.0,23,4859,46,11,1,2,2,1,6,0,0,3,1,0,6
43,2,1,0,0,36790.0,66,4944,14,3,3,14,15,21,10,2,1,2,1,0,9
59,2,1,1,2,27943.0,37,4842,89,12,1,16,4,1,3,2,0,3,3,0,8
75,2,0,1,2,22263.0,21,4493,31,17,0,2,0,0,2,1,0,3,2,0,6
54,2,1,1,3,30261.0,22,5044,75,8,0,5,0,3,6,0,0,3,1,0,8
48,2,1,1,1,28587.0,78,4246,42,22,4,17,12,10,13,2,0,4,3,0,6
44,3,1,1,1,43815.0,79,4823,53,14,10,29,4,7,15,2,0,3,1,0,6
70,2,1,1,2,48195.0,265,4561,53,106,27,68,52,7,5,4,2,5,6,0,6
74,3,1,1,1,77027.0,1175,4460,23,820,57,242,45,0,11,8,3,6,2,0,4
61,4,1,1,1,71322.0,1305,4900,57,753,43,226,69,10,126,8,5,13,2,0,4
47,3,1,1,1,32765.0,46,4528,49,13,3,17,7,3,3,2,0,4,2,0,5
61,2,1,1,2,29672.0,25,4610,6,9,1,3,0,4,8,0,0,3,1,0,6
73,2,0,0,0,23272.0,46,4657,29,19,3,6,4,2,12,1,0,3,1,0,4
77,3,1,1,1,49912.0,874,5122,5,520,8,223,32,49,42,10,5,7,4,1,8
41,1,1,1,1,7500.0,100,5305,98,5,17,17,13,14,34,2,1,3,4,0,9
79,4,0,1,1,68117.0,930,4671,80,618,44,215,0,17,36,11,8,4,2,1,6
71,2,1,1,1,67225.0,868,4617,4,315,35,322,46,7,126,7,2,11,3,0,5
50,2,1,1,1,17649.0,45,4602,70,15,1,23,0,5,1,3,0,3,3,0,8
51,2,1,1,1,55914.0,1260,4828,32,384,60,364,119,81,126,11,6,8,4,0,7
42,2,1,1,1,40059.0,414,4676,82,110,29,92,28,10,126,6,2,3,1,1,8
76,2,1,1,1,60905.0,392,4815,27,208,17,76,36,17,38,3,3,7,2,0,2
49,2,1,1,2,75330.0,1109,5212,94,555,81,257,93,61,61,10,3,12,4,0,6
75,2,0,1,1,60689.0,639,4941,23,240,81,216,63,6,24,4,4,10,4,0,3
42,2,1,1,1,38680.0,79,4860,97,11,0,36,15,5,12,2,0,3,1,0,7
44,2,1,0,0,61416.0,1665,4733,25,848,81,323,120,61,78,10,3,10,1,1,6
35,2,0,0,0,49767.0,692,4911,92,202,47,197,55,42,126,5,4,8,1,0,4
56,2,0,1,3,83273.0,1392,5044,98,433,81,556,16,81,102,4,6,9,10,0,7
45,2,1,1,1,29009.0,44,4614,19,6,6,15,10,5,2,2,0,3,2,0,6
47,3,1,1,1,45057.0,50,4935,80,37,0,7,3,0,3,2,0,3,1,0,5
55,2,1,1,1,37150.0,467,4999,80,167,37,64,49,34,116,4,3,6,8,0,7
56,2,0,1,1,43020.0,223,4613,79,45,7,99,4,25,43,4,1,4,3,0,6
67,2,1,1,1,53154.0,158,4333,50,129,0,21,0,1,7,3,1,4,1,0,4
53,2,1,0,0,65308.0,1211,4634,60,713,0,264,120,80,34,7,8,12,1,2,4
56,2,0,1,1,76467.0,1575,5083,44,676,81,426,120,44,58,2,5,5,2,0,6
79,1,1,0,0,81044.0,1208,4586,0,450,26,535,73,81,26,5,6,10,1,0,1
75,2,1,1,2,32871.0,43,4701,28,22,2,12,0,2,5,1,0,3,1,0,4
51,2,0,1,2,55801.0,527,4682,35,367,4,51,6,4,95,7,2,6,6,1,7
67,2,0,1,1,76320.0,932,4409,49,526,35,214,69,53,35,6,3,4,2,0,2
71,3,0,1,2,36927.0,71,4545,46,51,0,16,0,0,4,3,0,3,2,0,8
73,2,1,1,2,48794.0,54,4405,97,25,0,11,3,0,15,1,0,3,1,0,4
61,2,0,0,0,23478.0,129,4869,51,28,6,27,12,17,39,3,0,3,1,0,8
53,2,0,1,1,71128.0,1615,5151,80,958,81,447,20,0,31,2,10,12,3,0,7
50,4,0,1,1,70179.0,1034,4745,10,532,81,168,69,44,126,7,3,13,3,0,5
76,2,1,1,1,59462.0,1088,4826,29,724,17,143,0,8,126,9,2,12,2,0,7
57,3,1,1,2,,721,4809,52,375,42,48,94,66,96,4,10,4,7,0,3
57,2,1,1,1,38361.0,137,4586,74,39,0,56,20,8,14,3,1,3,3,0,7
45,4,0,1,1,,47,4796,82,23,0,15,0,2,7,3,0,3,2,0,6
44,4,1,0,0,70038.0,1244,4649,54,587,54,348,71,54,126,4,4,8,1,0,2
48,2,1,1,2,42554.0,41,4612,93,29,1,11,0,0,0,2,0,3,2,0,4
52,2,1,1,1,67445.0,1174,4970,63,757,80,217,29,80,11,9,6,12,5,0,6
75,2,0,1,1,67046.0,993,4795,92,544,35,133,23,81,107,4,5,4,2,0,2
78,2,1,0,0,42192.0,100,4787,40,40,15,15,17,6,7,2,1,3,1,0,4
74,4,1,1,1,77610.0,1680,5010,70,1225,33,332,21,33,16,4,7,4,2,0,7
42,2,1,1,1,31761.0,98,4458,96,19,1,20,16,14,28,3,0,4,2,0,5
47,2,1,1,1,34350.0,48,4655,81,16,3,15,2,1,11,1,0,3,1,0,7
77,2,1,1,1,54591.0,519,4819,63,376,4,94,12,9,24,6,2,8,3,0,5
70,2,1,1,1,71866.0,715,4588,85,184,81,178,103,39,33,6,3,10,1,0,3
57,2,1,1,1,25293.0,37,4689,51,15,0,11,0,2,9,1,1,2,1,0,8
39,4,0,0,0,42000.0,653,4673,23,124,81,267,85,59,35,5,2,11,2,0,5
43,2,1,0,0,69520.0,1455,4759,95,627,81,414,120,80,93,9,6,5,1,0,5
56,2,0,1,1,64713.0,602,4399,11,180,60,241,13,54,54,5,5,7,2,0,4
49,3,1,1,1,27889.0,26,4820,42,14,0,4,0,0,8,1,1,2,1,0,6
66,0,0,0,0,22123.0,102,4496,77,3,3,24,34,7,31,2,1,3,1,0,5
55,2,1,1,2,,97,4885,82,71,1,16,0,0,9,2,1,3,4,0,8
72,3,1,1,1,,207,4773,83,161,0,22,0,0,24,4,1,4,2,0,6
53,2,1,1,1,27803.0,176,5074,40,8,26,46,38,9,49,3,0,4,2,0,8
71,2,0,1,1,,450,4656,95,264,0,21,12,6,126,6,1,5,3,0,7
66,2,1,1,1,51651.0,433,5120,32,293,6,23,13,6,92,6,2,5,4,0,8
38,2,1,0,0,68487.0,1366,4934,48,758,12,385,33,81,89,9,7,13,1,0,4
83,3,0,0,0,,1564,4644,75,532,81,490,120,81,126,5,5,11,1,1,1
57,2,1,1,1,56796.0,1001,4900,24,656,38,161,62,47,37,8,9,7,3,0,7
34,1,1,0,0,87000.0,961,4963,61,196,25,556,67,17,49,4,6,7,1,0,2
67,2,1,1,1,79823.0,1518,4492,6,835,73,380,114,73,43,6,9,7,1,1,2
46,2,0,1,1,30828.0,56,4847,16,16,11,15,2,0,12,1,1,4,2,0,3
55,3,1,1,1,34109.0,22,4785,39,9,1,5,2,1,4,0,0,3,1,0,4
52,3,0,1,2,53367.0,400,4704,2,229,7,140,10,3,11,5,1,8,7,0,7
57,0,1,0,0,22390.0,26,4653,49,0,1,4,15,1,5,1,0,2,1,0,7
50,2,1,1,1,71322.0,350,4546,31,121,24,124,24,15,42,4,1,7,1,0,2
33,2,0,0,0,79244.0,1216,4959,58,471,81,125,120,61,126,4,10,7,1,2,1
77,3,1,1,1,49912.0,874,5122,5,520,8,223,32,49,42,10,5,7,4,1,8
